
ScenarioMultChar.cpp
timestamp,# collisions,agent 0 path length,agent 0 effort,agent 0 get target,agent 1 path length,agent 1 effort,agent 1get target,agent 2 path length,agent 2 effort,agent 2get target,
0.0866667,,0.0427929;10.7449,false,1061.3;9.41203,false,53.4891;0,false,
0.0883333,,0.0437099;10.926,false,1081.32;9.62016,false,54.5254;0,false,
0.09,,0.044626;11.1069,false,1101.35;9.83033,false,55.5629;0,false,
0.0916667,,0.0455403;11.2879,false,1121.37;10.0426,false,56.6017;0,false,
0.0933333,,0.0464532;11.4688,false,1141.39;10.257,false,57.6417;0,false,
0.095,,0.0473647;11.6498,false,1161.42;10.4736,false,58.6827;0,false,
0.0966667,,0.0482742;11.8309,false,1181.44;10.6925,false,59.725;0,false,
0.0983333,,0.0491813;12.0121,false,1201.47;10.9136,false,60.7683;0,false,
0.1,,0.0500866;12.1935,false,1221.49;11.1371,false,61.8127;0,false,
0.101667,,0.0509887;12.3751,false,1241.51;11.363,false,62.8583;0,false,
0.103333,,0.0518888;12.5568,false,1261.54;11.5913,false,63.905;0,false,
0.105,,0.0527864;12.7388,false,1281.56;11.8221,false,64.9528;0,false,
0.106667,,0.0536803;12.9211,false,1301.58;12.0555,false,66.0017;0,false,
0.108333,,0.054572;13.1038,false,1321.61;12.2915,false,67.0518;0,false,
0.11,,0.055461;13.2867,false,1341.63;12.5301,false,68.1031;0,false,
0.111667,,0.0563468;13.4701,false,1361.65;12.7714,false,69.1554;0,false,
0.113333,,0.0572294;13.6538,false,1381.68;13.0154,false,70.209;0,false,
0.115,,0.0581093;13.838,false,1401.7;13.2623,false,71.2636;0,false,
0.116667,,0.0589869;14.0227,false,1421.73;13.512,false,72.3195;0,false,
0.118333,,0.0598617;14.2079,false,1441.75;13.7646,false,73.3764;0,false,
0.12,,0.0607344;14.3936,false,1461.77;14.0202,false,74.4345;0,false,
0.121667,,0.061605;14.5799,false,1481.8;14.2788,false,75.4938;0,false,
0.123333,,0.0624727;14.7668,false,1501.82;14.5404,false,76.5542;0,false,
0.125,,0.0633388;14.9544,false,1521.85;14.8051,false,77.6157;0,false,
0.126667,,0.0642028;15.1426,false,1541.87;15.073,false,78.6784;0,false,
0.128333,,0.0650646;15.3315,false,1561.9;15.344,false,79.7422;0,false,
0.13,,0.0659248;15.5211,false,1581.92;15.6183,false,80.8072;0,false,
0.131667,,0.0667884;15.7115,false,1601.95;15.896,false,81.8733;0,false,
0.133333,,0.0676471;15.9027,false,1621.97;16.1769,false,82.9405;0,false,
0.135,,0.0685037;16.0947,false,1642;16.4613,false,84.0089;0,false,
0.136667,,0.0693589;16.2875,false,1662.02;16.7492,false,85.0785;0,false,
0.138333,,0.0702131;16.4813,false,1682.05;17.0405,false,86.1491;0,false,
0.14,,0.0710657;16.6759,false,1702.07;17.3354,false,87.2209;0,false,
0.141667,,0.0719177;16.8715,false,1722.1;17.6339,false,88.2939;0,false,
0.143333,,0.0727688;17.0681,false,1742.13;17.9361,false,89.3679;0,false,
0.145,,0.0736193;17.2657,false,1762.16;18.2419,false,90.4431;0,false,
0.146667,,0.0744687;17.4643,false,1782.18;18.5516,false,91.5194;0,false,
0.148333,,0.075318;17.664,false,1802.21;18.865,false,92.5969;0,false,
0.15,,0.0761673;17.8647,false,1822.24;19.1823,false,93.6754;0,false,
0.151667,,0.077016;18.0666,false,1842.27;19.5035,false,94.755;0,false,
0.153333,,0.077865;18.2697,false,1862.3;19.8286,false,95.8358;0,false,
0.155,,0.0787144;18.4739,false,1882.33;20.1578,false,96.9176;0,false,
0.156667,,0.0796031;18.6715,false,1902.36;20.4789,false,98.0006;0,false,
0.158333,,0.0807583;18.8646,false,1922.39;20.8039,false,99.085;0,false,
0.16,,0.0818715;19.0575,false,1942.42;21.133,false,100.171;0,false,
0.161667,,0.082967;19.249,false,1962.45;21.4661,false,101.258;0,false,
0.163333,,0.0840638;19.4391,false,1982.48;21.8033,false,102.346;0,false,
0.165,,0.0851479;19.6281,false,2002.52;22.1447,false,103.436;0,false,
0.166667,,0.0862149;19.8162,false,2022.55;22.4902,false,104.527;0,false,
0.168333,,0.087264;20.0034,false,2042.58;22.8401,false,105.62;0,false,
0.17,,0.0882948;20.1897,false,2062.62;23.1942,false,106.713;0,false,
0.171667,,0.0893074;20.3753,false,2082.65;23.5527,false,107.808;0,false,
0.173333,,0.0903026;20.5602,false,2102.69;23.9156,false,108.905;0,false,
0.175,,0.0912802;20.7447,false,2122.72;24.283,false,110.002;0,false,
0.176667,,0.0922392;20.9282,false,2142.76;24.6549,false,111.101;0,false,
0.178333,,0.093187;21.1112,false,2162.8;25.0313,false,112.201;0,false,
0.18,,0.094116;21.2937,false,2182.83;25.4124,false,113.301;0,false,
0.181667,,0.0950307;21.4757,false,2202.87;25.7981,false,114.404;0,false,
0.183333,,0.0959298;21.6572,false,2222.91;26.1885,false,115.507;0,false,
0.185,,0.0968195;21.8381,false,2242.95;26.5837,false,116.611;0,false,
0.186667,,0.0976955;22.0186,false,2262.99;26.9838,false,117.717;0,false,
0.188333,,0.0985571;22.1986,false,2283.03;27.3886,false,118.823;0,false,
0.19,,0.0994068;22.3782,false,2303.07;27.7984,false,119.931;0,false,
0.191667,,0.100245;22.5574,false,2323.11;28.2132,false,121.039;0,false,
0.193333,,0.101071;22.7362,false,2343.16;28.6329,false,122.149;0,false,
0.195,,0.101887;22.9147,false,2363.2;29.0578,false,123.259;0,false,
0.196667,,0.102693;23.0927,false,2383.24;29.4877,false,124.371;0,false,
0.198333,,0.103487;23.2705,false,2403.29;29.9228,false,125.483;0,false,
0.2,,0.104273;23.4479,false,2423.33;30.3631,false,126.597;0,false,
0.201667,,0.105048;23.6249,false,2443.38;30.8087,false,127.711;0,false,
0.203333,,0.105812;23.8017,false,2463.42;31.2597,false,128.826;0,false,
0.205,,0.106572;23.9781,false,2483.47;31.7159,false,129.942;0,false,
0.206667,,0.10732;24.1544,false,2503.52;32.1776,false,131.059;0,false,
0.208333,,0.108062;24.3302,false,2523.57;32.6448,false,132.177;0,false,
0.21,,0.108796;24.5059,false,2543.62;33.1175,false,133.296;0,false,
0.211667,,0.10952;24.6813,false,2563.67;33.5958,false,134.415;0,false,
0.213333,,0.110237;24.8564,false,2583.72;34.0796,false,135.535;0,false,
0.215,,0.110947;25.0314,false,2603.77;34.5692,false,136.656;0,false,
0.216667,,0.111649;25.2061,false,2623.82;35.0645,false,137.778;0,false,
0.218333,,0.112346;25.3806,false,2643.87;35.5655,false,138.901;0,false,
0.22,,0.113035;25.5549,false,2663.92;36.0724,false,140.024;0,false,
0.221667,,0.113719;25.729,false,2683.98;36.5851,false,141.148;0,false,
0.223333,,0.114393;25.9029,false,2704.03;37.1038,false,142.272;0,false,
0.225,,0.115065;26.0766,false,2724.09;37.6284,false,143.398;0,false,
0.226667,,0.115731;26.2501,false,2744.15;38.159,false,144.524;0,false,
0.228333,,0.11639;26.4235,false,2764.2;38.6958,false,145.651;0,false,
0.23,,0.117044;26.5967,false,2784.26;39.2386,false,146.779;0,false,
0.231667,,0.117692;26.7698,false,2804.32;39.7876,false,147.907;0,false,
0.233333,,0.118335;26.9427,false,2824.38;40.3429,false,149.037;0,false,
0.235,,0.118973;27.1155,false,2844.44;40.9044,false,150.167;0,false,
0.236667,,0.119607;27.2881,false,2864.5;41.4723,false,151.298;0,false,
0.238333,,0.120234;27.4606,false,2884.56;42.0465,false,152.43;0,false,
0.24,,0.120856;27.633,false,2904.62;42.6272,false,153.562;0,false,
0.241667,,0.121471;27.8054,false,2924.68;43.2143,false,154.696;0,false,
0.243333,,0.12209;27.9775,false,2944.75;43.7992,false,155.829;0,false,
0.245,,0.122704;28.1496,false,2964.81;44.3905,false,156.963;0,false,
0.246667,,0.123309;28.3216,false,2984.88;44.9883,false,158.097;0,false,
0.248333,,0.123911;28.4934,false,3004.94;45.5925,false,159.231;0,false,
0.25,,0.124509;28.6652,false,3025.01;46.2034,false,160.366;0,false,
0.251667,,0.125104;28.8369,false,3045.07;46.8207,false,161.5;0,false,
0.253333,,0.125695;29.0085,false,3065.14;47.4448,false,162.634;0,false,
0.255,,0.126283;29.1801,false,3085.21;48.0756,false,163.768;0,false,
0.256667,,0.126869;29.3515,false,3105.28;48.7132,false,164.901;0,false,
0.258333,,0.127452;29.523,false,3125.35;49.3576,false,166.034;0,false,
0.26,,0.12803;29.6943,false,3145.42;50.0089,false,167.167;0,false,
0.261667,,0.128603;29.8656,false,3165.49;50.6671,false,168.299;0,false,
0.263333,,0.129178;30.0368,false,3185.56;51.3324,false,169.431;0,false,
0.265,,0.129752;30.208,false,3205.64;52.0047,false,170.562;0,false,
0.266667,,0.130318;30.3791,false,3225.71;52.6827,false,171.692;0,false,
0.268333,,0.130884;30.5502,false,3245.79;53.3278,false,172.821;0,false,
0.27,,0.131448;30.7212,false,3265.86;53.5719,false,173.95;0,false,
0.271667,,0.132008;30.8922,false,3285.94;53.7593,false,175.078;0,false,
0.273333,,0.132568;31.0632,false,3306.01;53.9479,false,176.206;0,false,
0.275,,0.133124;31.2342,false,3326.09;54.1379,false,177.334;0,false,
0.276667,,0.133679;31.4051,false,3346.16;54.3294,false,178.462;0,false,
0.278333,,0.134233;31.576,false,3366.24;54.5223,false,179.589;0,false,
0.28,,0.134784;31.7469,false,3386.32;54.7167,false,180.716;0,false,
0.281667,,0.135336;31.9177,false,3406.39;54.9128,false,181.843;0,false,
0.283333,,0.13589;32.0886,false,3426.47;55.1105,false,182.97;0,false,
0.285,,0.136439;32.2595,false,3446.54;55.3099,false,184.097;0,false,
0.286667,,0.136987;32.4303,false,3466.61;55.511,false,185.224;0,false,
0.288333,,0.137533;32.6012,false,3486.69;55.7139,false,186.35;0,false,
0.29,,0.138079;32.772,false,3506.76;55.9186,false,187.477;0,false,
0.291667,,0.138624;32.9429,false,3526.83;56.1253,false,188.603;0,false,
0.293333,,0.13917;33.1138,false,3546.91;56.3339,false,189.729;0,false,
0.295,,0.139714;33.2847,false,3566.98;56.5444,false,190.855;0,false,
0.296667,,0.140259;33.4556,false,3587.05;56.7571,false,191.981;0,false,
0.298333,,0.140801;33.6265,false,3607.12;56.9718,false,193.106;0,false,
0.3,,0.141347;33.7974,false,3627.19;57.1862,false,194.231;0,false,
0.301667,,0.14189;33.9684,false,3647.26;57.4018,false,195.356;0,false,
0.303333,,0.142433;34.1394,false,3667.33;57.6196,false,196.481;0,false,
0.305,,0.142977;34.3105,false,3687.4;57.8397,false,197.606;0,false,
0.306667,,0.143521;34.4815,false,3707.47;58.062,false,198.73;0,false,
0.308333,,0.144066;34.6527,false,3727.53;58.2867,false,199.855;0,false,
0.31,,0.144611;34.8238,false,3747.6;58.5137,false,200.979;0,false,
0.311667,,0.145159;34.9951,false,3767.66;58.7432,false,202.102;0,false,
0.313333,,0.145705;35.1663,false,3787.73;58.9751,false,203.226;0,false,
0.315,,0.146253;35.3377,false,3807.79;59.2096,false,204.349;0,false,
0.316667,,0.146805;35.509,false,3827.85;59.4466,false,205.472;0,false,
0.318333,,0.147355;35.6805,false,3847.92;59.6863,false,206.595;0,false,
0.32,,0.147907;35.852,false,3867.98;59.9287,false,207.718;0,false,
0.321667,,0.14846;36.0236,false,3888.04;60.1737,false,208.84;0,false,
0.323333,,0.149015;36.1952,false,3908.09;60.4216,false,209.962;0,false,
0.325,,0.149571;36.367,false,3928.15;60.6723,false,211.084;0,false,
0.326667,,0.150107;36.5388,false,3948.21;60.9257,false,212.205;0,false,
0.328333,,0.150628;36.7107,false,3968.26;61.182,false,213.327;0,false,
0.33,,0.151128;36.8827,false,3988.31;61.4412,false,214.448;0,false,
0.331667,,0.151623;37.0548,false,4008.37;61.7035,false,215.568;0,false,
0.333333,,0.152126;37.227,false,4028.42;61.9688,false,216.689;0,false,
0.335,,0.152636;37.3993,false,4048.47;62.2373,false,217.809;0,false,
0.336667,,0.153151;37.5716,false,4068.52;62.5089,false,218.929;0,false,
0.338333,,0.153676;37.7441,false,4088.57;62.7838,false,220.049;0,false,
0.34,,0.154209;37.9167,false,4108.61;63.062,false,221.168;0,false,
0.341667,,0.154747;38.0894,false,4128.66;63.3435,false,222.287;0,false,
0.343333,,0.155293;38.2622,false,4148.71;63.6284,false,223.406;0,false,
0.345,,0.155847;38.4351,false,4168.75;63.9167,false,224.525;0,false,
0.346667,,0.156407;38.6082,false,4188.8;64.2085,false,225.643;0,false,
0.348333,,0.156973;38.7813,false,4208.84;64.5038,false,226.762;0,false,
0.35,,0.157546;38.9545,false,4228.88;64.8027,false,227.879;0,false,
0.351667,,0.158126;39.1278,false,4248.93;65.1052,false,228.997;0,false,
0.353333,,0.158711;39.3014,false,4268.97;65.4115,false,230.114;0,false,
0.355,,0.159299;39.475,false,4289.01;65.7214,false,231.232;0,false,
0.356667,,0.159893;39.6486,false,4309.05;66.0352,false,232.349;0,false,
0.358333,,0.160494;39.8225,false,4329.09;66.3528,false,233.466;0,false,
0.36,,0.1611;39.9964,false,4349.13;66.6743,false,234.582;0,false,
0.361667,,0.161711;40.1705,false,4369.17;66.9997,false,235.699;0,false,
0.363333,,0.162327;40.3447,false,4389.21;67.3287,false,236.816;0,false,
0.365,,0.162946;40.5191,false,4409.25;67.6617,false,237.932;0,false,
0.366667,,0.163573;40.6936,false,4429.29;67.9987,false,239.049;0,false,
0.368333,,0.1642;40.8684,false,4449.32;68.3399,false,240.166;0,false,
0.37,,0.164831;41.0433,false,4469.36;68.6291,false,241.283;0,false,
0.371667,,0.165466;41.2184,false,4489.4;68.8979,false,242.4;0,false,
0.373333,,0.166107;41.3936,false,4509.43;69.1699,false,243.517;0,false,
0.375,,0.166751;41.5691,false,4529.47;69.4452,false,244.635;0,false,
0.376667,,0.167399;41.7446,false,4549.51;69.7238,false,245.754;0,false,
0.378333,,0.168053;41.9204,false,4569.55;70.0058,false,246.872;0,false,
0.38,,0.168711;42.0963,false,4589.59;70.2912,false,247.991;0,false,
0.381667,,0.169376;42.2723,false,4609.64;70.5801,false,249.111;0,false,
0.383333,,0.170041;42.4487,false,4629.68;70.8725,false,250.232;0,false,
0.385,,0.170709;42.6253,false,4649.72;71.1684,false,251.353;0,false,
0.386667,,0.171383;42.802,false,4669.76;71.468,false,252.475;0,false,
0.388333,,0.172061;42.979,false,4689.81;71.7667,false,253.598;0,false,
0.39,,0.172744;43.1562,false,4709.85;72.0626,false,254.722;0,false,
0.391667,,0.17343;43.3335,false,4729.9;72.3616,false,255.846;0,false,
0.393333,,0.174123;43.511,false,4749.95;72.664,false,256.971;0,false,
0.395,,0.174821;43.6887,false,4770;72.9693,false,258.097;0,false,
0.396667,,0.175524;43.8667,false,4790.05;73.2773,false,259.224;0,false,
0.398333,,0.176227;44.045,false,4810.1;73.589,false,260.351;0,false,
0.4,,0.176935;44.2235,false,4830.15;73.9046,false,261.479;0,false,
0.401667,,0.177648;44.4022,false,4850.2;74.2241,false,262.608;0,false,
0.403333,,0.178365;44.5812,false,4870.25;74.5475,false,263.737;0,false,
0.405,,0.179087;44.7604,false,4890.31;74.8749,false,264.867;0,false,
0.406667,,0.179814;44.9398,false,4910.36;75.2063,false,265.997;0,false,
0.408333,,0.180548;45.1194,false,4930.42;75.5418,false,267.127;0,false,
0.41,,0.181289;45.2992,false,4950.47;75.8815,false,268.257;0,false,
0.411667,,0.18203;45.4794,false,4970.53;76.2253,false,269.386;0,false,
0.413333,,0.182776;45.6598,false,4990.59;76.5714,false,270.516;0,false,
0.415,,0.183528;45.8404,false,5010.65;76.9188,false,271.644;0,false,
0.416667,,0.184283;46.0214,false,5030.71;77.2696,false,272.773;0,false,
0.418333,,0.185042;46.2026,false,5050.77;77.6239,false,273.902;0,false,
0.42,,0.185807;46.3841,false,5070.83;77.9817,false,275.03;0,false,
0.421667,,0.186578;46.5658,false,5090.89;78.3435,false,276.158;0,false,
0.423333,,0.187358;46.7477,false,5110.96;78.7092,false,277.285;0,false,
0.425,,0.18814;46.9299,false,5131.02;79.079,false,278.412;0,false,
0.426667,,0.188924;47.1124,false,5151.08;79.4334,false,279.539;0,false,
0.428333,,0.189714;47.2953,false,5171.15;79.7863,false,280.666;0,false,
0.43,,0.190509;47.4784,false,5191.21;80.1418,false,281.792;0,false,
0.431667,,0.191308;47.6618,false,5211.28;80.5008,false,282.918;0,false,
0.433333,,0.192113;47.8455,false,5231.35;80.8619,false,284.044;0,false,
0.435,,0.192923;48.0294,false,5251.42;81.2272,false,285.169;0,false,
0.436667,,0.193741;48.2135,false,5271.49;81.5961,false,286.294;0,false,
0.438333,,0.194563;48.3981,false,5291.56;81.9688,false,287.418;0,false,
0.44,,0.195386;48.5829,false,5311.63;82.3454,false,288.542;0,false,
0.441667,,0.196216;48.768,false,5331.7;82.7259,false,289.666;0,false,
0.443333,,0.197051;48.9534,false,5351.77;83.1078,false,290.789;0,false,
0.445,,0.19789;49.1391,false,5371.84;83.4721,false,291.912;0,false,
0.446667,,0.198736;49.3251,false,5391.92;83.84,false,293.035;0,false,
0.448333,,0.199586;49.5114,false,5411.99;84.2125,false,294.157;0,false,
0.45,,0.200445;49.698,false,5432.07;84.5894,false,295.279;0,false,
0.451667,,0.201308;49.8849,false,5452.14;84.8546,false,296.401;0,false,
0.453333,,0.20217;50.0721,false,5472.22;85.099,false,297.522;0,false,
0.455,,0.20304;50.2596,false,5492.29;85.3456,false,298.642;0,false,
0.456667,,0.203915;50.4474,false,5512.37;85.5945,false,299.763;0,false,
0.458333,,0.204793;50.6356,false,5532.44;85.8458,false,300.883;0,false,
0.46,,0.205679;50.8241,false,5552.52;86.0996,false,302.002;0,false,
0.461667,,0.206568;51.0129,false,5572.6;86.3558,false,303.121;0,false,
0.463333,,0.207461;51.202,false,5592.67;86.6145,false,304.24;0,false,
0.465,,0.208361;51.3915,false,5612.75;86.8757,false,305.359;0,false,
0.466667,,0.209268;51.5811,false,5632.83;87.1395,false,306.477;0,false,
0.468333,,0.210179;51.7711,false,5652.91;87.4059,false,307.594;0,false,
0.47,,0.211093;51.9616,false,5672.99;87.6749,false,308.711;0,false,
0.471667,,0.212009;52.1523,false,5693.06;87.9466,false,309.828;0,false,
0.473333,,0.212932;52.3435,false,5713.14;88.2211,false,310.944;0,false,
0.475,,0.213859;52.5349,false,5733.22;88.4984,false,312.059;0,false,
0.476667,,0.214793;52.7267,false,5753.3;88.7785,false,313.175;0,false,
0.478333,,0.21573;52.9188,false,5773.38;89.0616,false,314.29;0,false,
0.48,,0.216673;53.1113,false,5793.47;89.3472,false,315.404;0,false,
0.481667,,0.217625;53.304,false,5813.55;89.6358,false,316.518;0,false,
0.483333,,0.218577;53.4972,false,5833.63;89.9279,false,317.632;0,false,
0.485,,0.219533;53.6907,false,5853.71;90.2231,false,318.746;0,false,
0.486667,,0.220498;53.8847,false,5873.8;90.5063,false,319.859;0,false,
0.488333,,0.221463;54.079,false,5893.88;90.7902,false,320.972;0,false,
0.49,,0.222435;54.2736,false,5913.96;91.0775,false,322.085;0,false,
0.491667,,0.223412;54.4687,false,5934.05;91.3668,false,323.197;0,false,
0.493333,,0.224394;54.6641,false,5954.14;91.6585,false,324.309;0,false,
0.495,,0.225382;54.8599,false,5974.22;91.9527,false,325.421;0,false,
0.496667,,0.226375;55.0561,false,5994.31;92.2492,false,326.533;0,false,
0.498333,,0.227374;55.2527,false,6014.4;92.5482,false,327.644;0,false,
0.5,,0.228374;55.4497,false,6034.49;92.8497,false,328.755;0,false,
0.501667,,0.229382;55.647,false,6054.58;93.1539,false,329.867;0,false,
0.503333,,0.230394;55.8448,false,6074.67;93.461,false,330.978;0,false,
0.505,,0.231412;56.043,false,6094.76;93.7708,false,332.089;0,false,
0.506667,,0.23245;56.2412,false,6114.85;94.0834,false,333.2;0,false,
0.508333,,0.233537;56.4396,false,6134.95;94.3988,false,334.311;0,false,
0.51,,0.234607;56.6372,false,6155.04;94.7172,false,335.421;0,false,
0.511667,,0.235713;56.8321,false,6175.13;95.0386,false,336.532;0,false,
0.513333,,0.236836;57.0265,false,6195.23;95.3629,false,337.642;0,false,
0.515,,0.237942;57.2209,false,6215.33;95.69,false,338.753;0,false,
0.516667,,0.239033;57.4151,false,6235.42;96.0202,false,339.863;0,false,
0.518333,,0.240108;57.6093,false,6255.52;96.3535,false,340.973;0,false,
0.52,,0.241171;57.8036,false,6275.61;96.6901,false,342.083;0,false,
0.521667,,0.242215;57.9987,false,6295.71;97.0299,false,343.193;0,false,
0.523333,,0.243241;58.1939,false,6315.81;97.373,false,344.304;0,false,
0.525,,0.244261;58.3894,false,6335.91;97.7196,false,345.414;0,false,
0.526667,,0.245277;58.5852,false,6356.01;98.0696,false,346.524;0,false,
0.528333,,0.24629;58.7813,false,6376.11;98.4231,false,347.634;0,false,
0.53,,0.247301;58.9776,false,6396.21;98.7802,false,348.745;0,false,
0.531667,,0.248308;59.1743,false,6416.31;99.1408,false,349.856;0,false,
0.533333,,0.249314;59.3712,false,6436.41;99.5052,false,350.967;0,false,
0.535,,0.250319;59.5684,false,6456.52;99.8733,false,352.077;0,false,
0.536667,,0.251322;59.7658,false,6476.62;100.245,false,353.186;0,false,
0.538333,,0.252323;59.9636,false,6496.72;100.621,false,354.295;0,false,
0.54,,0.253324;60.1618,false,6516.83;101.001,false,355.403;0,false,
0.541667,,0.254326;60.3602,false,6536.93;101.383,false,356.509;0,false,
0.543333,,0.255329;60.559,false,6557.04;101.762,false,357.616;0,false,
0.545,,0.256332;60.7581,false,6577.14;102.145,false,358.721;0,false,
0.546667,,0.257336;60.9576,false,6597.25;102.532,false,359.826;0,false,
0.548333,,0.258342;61.1574,false,6617.35;102.922,false,360.93;0,false,
0.55,,0.25935;61.3575,false,6637.46;103.315,false,362.034;0,false,
0.551667,,0.260359;61.5581,false,6657.57;103.712,false,363.137;0,false,
0.553333,,0.261371;61.759,false,6677.68;104.113,false,364.239;0,false,
0.555,,0.262385;61.9602,false,6697.79;104.518,false,365.342;0,false,
0.556667,,0.263401;62.1619,false,6717.9;104.926,false,366.443;0,false,
0.558333,,0.264419;62.3639,false,6738;105.339,false,367.544;0,false,
0.56,,0.265441;62.5663,false,6758.12;105.756,false,368.645;0,false,
0.561667,,0.266466;62.7691,false,6778.23;106.177,false,369.745;0,false,
0.563333,,0.267493;62.9724,false,6798.34;106.602,false,370.845;0,false,
0.565,,0.268524;63.176,false,6818.45;107.029,false,371.944;0,false,
0.566667,,0.269559;63.38,false,6838.56;107.459,false,373.043;0,false,
0.568333,,0.270597;63.5844,false,6858.68;107.893,false,374.141;0,false,
0.57,,0.27164;63.7893,false,6878.79;108.331,false,375.239;0,false,
0.571667,,0.272686;63.9946,false,6898.9;108.738,false,376.335;0,false,
0.573333,,0.273735;64.2002,false,6919.02;109.084,false,377.431;0,false,
0.575,,0.274789;64.4063,false,6939.13;109.421,false,378.526;0,false,
0.576667,,0.275845;64.6129,false,6959.25;109.755,false,379.621;0,false,
0.578333,,0.276906;64.8199,false,6979.37;110.092,false,380.715;0,false,
0.58,,0.277971;65.0274,false,6999.48;110.432,false,381.808;0,false,
0.581667,,0.27904;65.2354,false,7019.6;110.775,false,382.9;0,false,
0.583333,,0.280113;65.4438,false,7039.71;111.12,false,383.992;0,false,
0.585,,0.281191;65.6527,false,7059.83;111.468,false,385.083;0,false,
0.586667,,0.282275;65.8621,false,7079.95;111.818,false,386.173;0,false,
0.588333,,0.283362;66.0719,false,7100.07;112.17,false,387.263;0,false,
0.59,,0.284454;66.2822,false,7120.18;112.524,false,388.352;0,false,
